creditLimit,amount,isCardPresent,merchantCategoryCode,transactionType,geoLocation,timeOfDay,isForeignTransaction,paymentDueInDays,lastPaymentAmount,isFlaggedFraud,availableCredit,isFraud
3682,1124,False,Clothing,Purchase,"Delhi, IN",01:07,0,41,9116,0,2558,0
1989,3812,False,Utilities,Purchase,"New York, US",21:04,0,14,9762,0,0,1
13476,3475,False,Pharmacy,Bill Payment,"New York, US",07:33,0,54,4197,0,10001,1
9446,2624,True,Fuel,Cash Advance,"New York, US",11:11,0,12,4366,0,6822,0
5711,1404,False,Pharmacy,Purchase,"Los Angeles, US",19:20,0,22,2354,0,4307,0
7479,2579,True,Utilities,Purchase,"Chicago, US",00:13,0,28,6530,0,4900,0
14161,332,True,Groceries,Purchase,"Chicago, US",00:03,0,30,956,0,13829,0
15635,4749,False,Utilities,Purchase,"Berlin, DE",04:32,0,36,8450,0,10886,1
9075,3609,False,Restaurants,Purchase,"Delhi, IN",13:35,0,27,4020,0,5466,1
2007,740,True,Groceries,Purchase,"New York, US",21:08,0,31,3618,0,1267,0
8688,4607,True,Pharmacy,Cash Advance,"Los Angeles, US",09:53,0,6,4615,0,4081,0
11763,42,True,Clothing,Bill Payment,"Berlin, DE",21:20,0,13,1455,0,11721,0
4908,4981,False,Electronics,Bill Payment,"London, UK",03:10,0,13,4554,0,0,1
12957,3879,False,Groceries,Bill Payment,"Chicago, US",19:39,0,31,9071,0,9078,1
5379,1950,False,Groceries,Purchase,"Chicago, US",15:09,0,8,7553,0,3429,0
17482,3461,False,Fuel,Bill Payment,"Los Angeles, US",23:00,1,53,3473,0,14021,1
1877,2129,True,Electronics,Cash Advance,"Berlin, DE",08:12,0,5,2993,0,0,0
16585,4498,False,Clothing,Purchase,"Berlin, DE",08:22,0,50,3093,0,12087,1
19252,2155,True,Pharmacy,Cash Advance,"Delhi, IN",16:50,0,14,8426,0,17097,0
18772,1238,False,Travel,Purchase,"Los Angeles, US",23:27,1,29,1821,0,17534,1
19799,1767,False,Travel,Purchase,"Berlin, DE",08:15,0,29,4485,1,18032,1
3637,1842,False,Pharmacy,Bill Payment,"Delhi, IN",06:16,0,15,5512,0,1795,0
8242,506,True,Travel,Cash Advance,"Berlin, DE",08:38,0,22,2511,0,7736,0
10257,1842,True,Restaurants,Bill Payment,"Chicago, US",21:00,0,30,2588,0,8415,0
9613,4816,False,Travel,Purchase,"Delhi, IN",08:37,0,53,5949,0,4797,1
3883,1395,True,Restaurants,Cash Advance,"Berlin, DE",08:25,0,11,2076,0,2488,0
2204,257,True,Clothing,Cash Advance,"Delhi, IN",01:24,1,20,9938,0,1947,0
17928,1721,False,Clothing,Purchase,"Delhi, IN",01:10,0,2,533,0,16207,0
12831,1072,False,Groceries,Bill Payment,"Berlin, DE",01:11,0,2,3760,0,11759,0
16464,1623,True,Pharmacy,Purchase,"Delhi, IN",16:26,0,37,2695,0,14841,0
18607,4993,False,Travel,Cash Advance,"New York, US",11:04,0,21,6225,0,13614,1
14994,2067,True,Fuel,Cash Advance,"New York, US",05:08,0,20,7151,0,12927,0
7520,1070,True,Clothing,Cash Advance,"Berlin, DE",03:31,0,50,9795,0,6450,0
1654,451,False,Electronics,Purchase,"New York, US",09:03,0,43,9767,0,1203,0
19830,898,True,Electronics,Cash Advance,"New York, US",15:03,0,15,9306,0,18932,0
9412,4837,False,Pharmacy,Cash Advance,"Los Angeles, US",21:39,0,17,7901,0,4575,1
4666,3729,True,Pharmacy,Bill Payment,"London, UK",08:59,1,3,5195,0,937,1
5277,82,True,Clothing,Bill Payment,"Berlin, DE",06:35,0,19,1676,0,5195,0
19953,737,True,Groceries,Cash Advance,"Delhi, IN",14:31,0,57,2535,0,19216,0
6515,4175,True,Pharmacy,Bill Payment,"Los Angeles, US",15:02,0,44,6572,0,2340,0
10205,3945,True,Utilities,Purchase,"Berlin, DE",22:53,0,12,1470,0,6260,0
16198,2208,True,Electronics,Bill Payment,"New York, US",19:21,0,30,4672,0,13990,0
4985,3949,False,Pharmacy,Bill Payment,"Delhi, IN",14:11,1,1,3798,0,1036,1
14135,2003,True,Electronics,Bill Payment,"London, UK",19:20,1,29,1897,0,12132,1
9167,1692,True,Utilities,Bill Payment,"Berlin, DE",23:11,0,30,5350,0,7475,0
8448,1180,True,Groceries,Purchase,"Delhi, IN",09:59,0,27,1492,0,7268,0
4681,2936,False,Utilities,Bill Payment,"Chicago, US",18:58,0,8,6491,0,1745,0
17956,2516,True,Groceries,Cash Advance,"Chicago, US",07:59,0,58,7512,0,15440,0
10524,4949,True,Groceries,Bill Payment,"Berlin, DE",10:17,0,10,9603,0,5575,0
5753,462,True,Fuel,Bill Payment,"Los Angeles, US",09:00,0,34,3105,0,5291,0
8082,2902,False,Groceries,Cash Advance,"London, UK",22:59,1,48,7160,0,5180,1
5002,117,False,Groceries,Purchase,"Los Angeles, US",11:48,0,43,9497,0,4885,0
6629,1655,False,Groceries,Cash Advance,"Delhi, IN",21:06,0,36,4468,0,4974,0
13278,4562,True,Clothing,Cash Advance,"London, UK",01:05,0,45,9013,0,8716,0
9417,1799,True,Pharmacy,Cash Advance,"Berlin, DE",03:30,0,57,6554,0,7618,0
2997,660,True,Pharmacy,Cash Advance,"Los Angeles, US",09:54,0,50,1236,0,2337,0
9963,3238,False,Travel,Bill Payment,"Delhi, IN",07:50,0,53,3348,0,6725,1
16784,2123,True,Clothing,Bill Payment,"New York, US",00:59,0,16,7733,0,14661,0
5524,3820,False,Travel,Bill Payment,"Delhi, IN",16:53,0,25,4316,0,1704,1
4407,3344,False,Fuel,Bill Payment,"Los Angeles, US",12:49,0,3,9825,0,1063,1
7731,2551,True,Fuel,Purchase,"Berlin, DE",04:57,0,32,4649,0,5180,0
8795,4891,True,Pharmacy,Bill Payment,"Berlin, DE",19:15,0,16,2808,0,3904,0
12332,1587,False,Pharmacy,Bill Payment,"London, UK",05:36,0,41,109,0,10745,0
3911,4683,True,Electronics,Purchase,"London, UK",08:42,0,7,8135,0,0,0
19799,2748,False,Utilities,Cash Advance,"New York, US",10:02,0,25,5841,0,17051,0
17634,635,False,Utilities,Bill Payment,"Los Angeles, US",21:17,0,42,948,0,16999,0
16194,2883,True,Clothing,Bill Payment,"Berlin, DE",08:07,0,19,452,0,13311,0
5951,2812,True,Travel,Cash Advance,"Berlin, DE",16:26,0,41,7922,0,3139,0
9098,4454,True,Fuel,Bill Payment,"New York, US",06:15,0,50,8298,0,4644,0
17117,4016,True,Fuel,Cash Advance,"Chicago, US",02:51,0,37,4,0,13101,0
9102,2740,True,Pharmacy,Cash Advance,"Berlin, DE",01:34,0,42,5263,0,6362,0
6565,1885,True,Clothing,Cash Advance,"Delhi, IN",04:16,0,47,136,0,4680,0
2173,1519,True,Electronics,Bill Payment,"Chicago, US",13:51,0,41,8984,0,654,0
9624,622,False,Pharmacy,Cash Advance,"Chicago, US",20:46,0,56,3512,0,9002,0
15394,4578,True,Pharmacy,Bill Payment,"New York, US",10:17,1,53,9855,0,10816,1
14256,1538,True,Groceries,Purchase,"New York, US",14:11,0,32,7232,0,12718,0
1835,2338,True,Restaurants,Cash Advance,"Delhi, IN",14:21,0,39,8606,0,0,0
19646,1995,True,Electronics,Bill Payment,"New York, US",08:58,0,16,7968,0,17651,0
12824,2071,False,Utilities,Cash Advance,"New York, US",17:55,0,50,6523,0,10753,0
5567,4902,True,Pharmacy,Bill Payment,"New York, US",06:17,0,8,8388,0,665,0
4815,4931,False,Utilities,Bill Payment,"Berlin, DE",00:32,0,19,7971,0,0,1
17630,2366,False,Restaurants,Purchase,"New York, US",00:32,0,7,9711,0,15264,0
3429,2846,False,Electronics,Cash Advance,"New York, US",05:09,0,40,8787,0,583,0
10182,3039,False,Electronics,Bill Payment,"Chicago, US",16:54,0,47,9717,0,7143,1
10118,855,False,Groceries,Purchase,"Chicago, US",14:43,0,45,4796,0,9263,0
12630,2729,True,Fuel,Bill Payment,"Delhi, IN",14:58,0,55,722,0,9901,0
3607,916,False,Travel,Bill Payment,"London, UK",06:13,0,5,7227,0,2691,0
6930,4939,False,Electronics,Purchase,"Delhi, IN",09:39,0,8,8285,0,1991,1
5022,132,True,Groceries,Cash Advance,"Berlin, DE",09:08,0,10,2894,0,4890,0
12991,1117,False,Utilities,Purchase,"Berlin, DE",21:45,0,53,9339,0,11874,0
7617,3594,True,Restaurants,Cash Advance,"Berlin, DE",21:03,0,46,9766,0,4023,0
4151,861,True,Clothing,Bill Payment,"Los Angeles, US",13:14,0,46,4108,0,3290,0
6580,294,True,Utilities,Bill Payment,"Delhi, IN",03:36,0,4,4835,0,6286,0
8054,2689,True,Pharmacy,Purchase,"Delhi, IN",08:27,0,7,2601,0,5365,0
8619,1000,False,Clothing,Purchase,"New York, US",20:49,0,51,8100,0,7619,0
16823,2297,False,Fuel,Purchase,"New York, US",07:39,0,34,1208,0,14526,0
14247,3686,False,Clothing,Bill Payment,"New York, US",15:42,0,51,2082,0,10561,1
5573,287,True,Electronics,Cash Advance,"London, UK",05:38,0,59,6692,0,5286,0
16339,450,True,Restaurants,Purchase,"Berlin, DE",03:35,0,24,249,0,15889,0
4491,2339,True,Electronics,Cash Advance,"New York, US",07:01,0,35,8129,1,2152,1
1706,3241,False,Clothing,Purchase,"Los Angeles, US",02:19,0,38,246,0,0,1
16728,2704,True,Travel,Purchase,"Chicago, US",18:43,0,48,5782,0,14024,0
7997,3117,False,Utilities,Purchase,"Los Angeles, US",07:28,0,43,7606,0,4880,1
6233,4572,False,Pharmacy,Purchase,"London, UK",00:30,0,5,3505,0,1661,1
6755,253,True,Clothing,Bill Payment,"New York, US",09:47,0,23,7787,0,6502,0
18718,1420,True,Pharmacy,Bill Payment,"Delhi, IN",07:30,0,54,3741,0,17298,0
19231,2337,True,Travel,Purchase,"Chicago, US",17:37,0,20,9564,0,16894,0
7851,1236,True,Clothing,Bill Payment,"Berlin, DE",13:00,0,35,3307,0,6615,0
13126,1000,True,Fuel,Bill Payment,"London, UK",21:07,0,17,6777,0,12126,0
8865,3761,False,Restaurants,Bill Payment,"Los Angeles, US",02:48,0,47,3882,0,5104,1
13118,4117,False,Travel,Bill Payment,"New York, US",18:03,1,0,9448,0,9001,1
4317,4412,True,Groceries,Cash Advance,"London, UK",06:05,1,28,5018,0,0,1
13212,2612,True,Fuel,Cash Advance,"London, UK",06:33,0,16,4159,0,10600,0
12347,1447,True,Electronics,Bill Payment,"Delhi, IN",17:38,0,4,5125,0,10900,0
11390,2171,False,Clothing,Cash Advance,"Berlin, DE",23:44,0,56,8031,0,9219,0
15863,2922,False,Restaurants,Purchase,"Delhi, IN",21:02,0,54,2846,0,12941,0
17548,3684,False,Restaurants,Cash Advance,"Delhi, IN",04:30,0,49,1227,0,13864,1
8060,2262,False,Clothing,Purchase,"Berlin, DE",21:39,0,5,1531,0,5798,0
16504,1946,True,Groceries,Cash Advance,"Los Angeles, US",07:01,0,57,6742,0,14558,0
4057,4935,False,Utilities,Cash Advance,"Delhi, IN",19:53,0,54,4252,0,0,1
5428,1854,False,Utilities,Purchase,"Berlin, DE",18:51,0,44,386,0,3574,0
1402,600,True,Travel,Purchase,"London, UK",22:21,0,7,3680,0,802,0
9605,4888,True,Clothing,Bill Payment,"London, UK",22:51,0,58,5329,1,4717,1
16761,4136,False,Pharmacy,Cash Advance,"Berlin, DE",06:57,1,24,7275,0,12625,1
1867,3404,True,Restaurants,Purchase,"London, UK",09:57,0,18,3797,0,0,0
14779,2991,True,Groceries,Bill Payment,"Chicago, US",05:51,0,59,6291,0,11788,0
16155,4744,True,Utilities,Purchase,"Chicago, US",19:22,1,47,2767,0,11411,1
9210,4278,False,Groceries,Bill Payment,"Berlin, DE",17:12,0,49,5177,0,4932,1
1364,4361,False,Utilities,Bill Payment,"Berlin, DE",13:34,0,38,2104,0,0,1
16366,2819,True,Electronics,Purchase,"Los Angeles, US",00:49,0,55,8262,0,13547,0
7571,863,True,Groceries,Purchase,"Berlin, DE",18:59,0,8,8688,0,6708,0
17963,4528,False,Fuel,Cash Advance,"Delhi, IN",18:56,0,57,7201,0,13435,1
15017,4056,False,Pharmacy,Cash Advance,"London, UK",01:42,0,27,1507,0,10961,1
7468,1220,True,Restaurants,Bill Payment,"Delhi, IN",08:17,0,52,5472,0,6248,0
5150,3796,True,Fuel,Purchase,"Berlin, DE",18:51,0,56,2752,0,1354,0
14065,4605,False,Utilities,Cash Advance,"London, UK",10:40,0,30,1903,0,9460,1
5137,4543,True,Groceries,Bill Payment,"Chicago, US",11:30,0,0,3992,0,594,0
13236,528,False,Groceries,Cash Advance,"London, UK",11:14,0,40,8620,0,12708,0
17836,2923,True,Pharmacy,Bill Payment,"Los Angeles, US",00:44,1,9,4237,1,14913,1
13153,3205,False,Fuel,Cash Advance,"New York, US",17:49,0,52,9848,0,9948,1
14833,1163,True,Electronics,Purchase,"London, UK",11:25,0,49,2301,0,13670,0
2381,4765,False,Groceries,Bill Payment,"Berlin, DE",02:42,0,21,9980,0,0,1
9154,3565,True,Fuel,Bill Payment,"Los Angeles, US",13:48,0,0,4871,1,5589,1
2467,847,True,Fuel,Cash Advance,"Chicago, US",15:08,0,12,9513,1,1620,1
14439,2118,True,Pharmacy,Cash Advance,"Chicago, US",12:34,0,13,5775,0,12321,0
18264,3087,True,Restaurants,Cash Advance,"New York, US",04:03,0,22,3834,0,15177,0
13006,1771,False,Electronics,Purchase,"Berlin, DE",13:09,0,38,9382,0,11235,0
4149,3284,True,Travel,Cash Advance,"Delhi, IN",07:06,0,27,3684,0,865,0
8892,1826,False,Fuel,Cash Advance,"Delhi, IN",22:31,0,28,4446,0,7066,0
17136,3324,False,Pharmacy,Purchase,"London, UK",11:59,0,57,4486,0,13812,1
2168,446,True,Pharmacy,Cash Advance,"Chicago, US",18:34,1,39,2435,0,1722,0
13356,1026,False,Restaurants,Purchase,"Los Angeles, US",00:53,0,32,1481,0,12330,0
4129,1772,True,Travel,Purchase,"New York, US",22:21,0,1,2801,0,2357,0
16032,1360,False,Pharmacy,Cash Advance,"Delhi, IN",16:35,0,42,7906,0,14672,0
3526,19,True,Pharmacy,Purchase,"London, UK",04:58,0,32,2860,0,3507,0
12059,561,True,Restaurants,Cash Advance,"London, UK",03:20,0,23,7454,0,11498,0
4516,472,False,Restaurants,Purchase,"Chicago, US",15:41,0,11,2485,0,4044,0
11386,28,False,Clothing,Bill Payment,"Los Angeles, US",21:21,0,39,5677,0,11358,0
4555,560,True,Electronics,Cash Advance,"Los Angeles, US",18:20,0,27,9440,0,3995,0
17012,2656,False,Groceries,Bill Payment,"Delhi, IN",05:00,0,34,7172,0,14356,0
15157,3237,True,Electronics,Bill Payment,"London, UK",05:31,0,9,9458,0,11920,0
6111,4554,True,Travel,Bill Payment,"Chicago, US",20:10,0,46,3222,0,1557,0
7752,945,False,Clothing,Bill Payment,"Los Angeles, US",16:32,0,43,4409,0,6807,0
17829,3949,True,Pharmacy,Cash Advance,"London, UK",04:15,0,33,859,0,13880,0
7364,3657,False,Electronics,Purchase,"Los Angeles, US",09:35,0,56,4254,0,3707,1
4626,4964,True,Pharmacy,Cash Advance,"New York, US",14:38,0,4,1000,0,0,0
4875,3064,True,Groceries,Cash Advance,"Los Angeles, US",02:01,0,40,2202,0,1811,0
6497,1980,True,Electronics,Purchase,"Los Angeles, US",08:33,0,17,8585,0,4517,0
16979,2717,False,Electronics,Bill Payment,"London, UK",12:14,0,5,3143,0,14262,0
12529,4922,True,Electronics,Purchase,"Los Angeles, US",10:21,0,10,648,0,7607,0
17645,816,True,Fuel,Bill Payment,"Los Angeles, US",07:27,0,45,7818,0,16829,0
14382,2327,False,Fuel,Cash Advance,"New York, US",22:14,0,0,857,0,12055,0
5025,2331,True,Electronics,Purchase,"Los Angeles, US",13:34,0,22,1585,0,2694,0
11458,1003,False,Groceries,Purchase,"Los Angeles, US",13:33,0,3,6244,0,10455,0
14844,1543,False,Pharmacy,Bill Payment,"London, UK",12:47,1,6,6721,0,13301,1
5175,4205,False,Utilities,Purchase,"Chicago, US",13:50,0,40,9150,0,970,1
10174,1230,True,Groceries,Cash Advance,"New York, US",19:41,1,48,1682,0,8944,1
4443,3306,False,Groceries,Purchase,"Los Angeles, US",08:49,0,16,1265,0,1137,1
11725,2530,True,Groceries,Purchase,"Chicago, US",13:23,0,10,5763,0,9195,0
1693,1431,False,Pharmacy,Cash Advance,"London, UK",13:01,0,54,5424,0,262,0
9347,3913,True,Clothing,Bill Payment,"New York, US",18:07,0,57,6838,0,5434,0
12780,1533,False,Clothing,Purchase,"Berlin, DE",17:40,0,26,7693,0,11247,0
19196,1893,False,Restaurants,Bill Payment,"London, UK",08:38,0,11,1739,0,17303,0
14841,3125,False,Electronics,Purchase,"Chicago, US",02:50,0,46,148,1,11716,1
15254,1422,True,Utilities,Cash Advance,"New York, US",03:00,0,33,2686,0,13832,0
15021,391,False,Utilities,Bill Payment,"Los Angeles, US",05:09,0,7,931,0,14630,0
14368,2819,True,Electronics,Purchase,"Chicago, US",17:22,0,51,2023,0,11549,0
6724,1870,True,Restaurants,Bill Payment,"London, UK",09:14,0,22,1342,0,4854,0
2407,2961,True,Groceries,Purchase,"New York, US",04:49,1,25,297,0,0,1
9032,1196,True,Travel,Cash Advance,"Chicago, US",18:27,0,33,6064,0,7836,0
15572,2606,True,Travel,Cash Advance,"Berlin, DE",07:25,0,55,6214,0,12966,0
18794,858,True,Pharmacy,Purchase,"Chicago, US",19:36,0,31,4692,0,17936,0
8394,3228,False,Restaurants,Purchase,"London, UK",18:24,0,5,6793,0,5166,1
17935,1517,False,Utilities,Bill Payment,"London, UK",01:16,1,0,8468,0,16418,1
12586,1154,True,Travel,Purchase,"Los Angeles, US",08:23,0,56,5071,0,11432,0
13926,843,True,Fuel,Bill Payment,"Los Angeles, US",00:16,0,58,6220,0,13083,0
1997,1683,False,Electronics,Purchase,"Chicago, US",03:47,0,49,6961,0,314,0
15390,295,False,Travel,Cash Advance,"London, UK",17:07,0,3,228,0,15095,0
7099,645,True,Pharmacy,Bill Payment,"Chicago, US",08:35,0,24,8158,0,6454,0
14509,3634,False,Clothing,Bill Payment,"Delhi, IN",23:00,1,7,1734,0,10875,1
6490,2136,True,Pharmacy,Cash Advance,"Berlin, DE",10:03,0,39,9253,0,4354,0
6616,111,False,Clothing,Bill Payment,"London, UK",10:11,0,45,6139,0,6505,0
16958,584,False,Utilities,Cash Advance,"Delhi, IN",09:04,0,19,7415,0,16374,0
3248,3226,False,Utilities,Cash Advance,"Delhi, IN",22:15,1,13,1384,0,22,1
18232,1487,False,Fuel,Cash Advance,"London, UK",18:10,0,32,7709,0,16745,0
11748,4865,False,Pharmacy,Purchase,"Los Angeles, US",02:38,0,57,5917,0,6883,1
11514,1649,True,Electronics,Cash Advance,"Chicago, US",12:03,0,51,7111,0,9865,0
9695,2382,True,Pharmacy,Bill Payment,"New York, US",04:02,0,2,2121,0,7313,0
9070,106,False,Fuel,Purchase,"New York, US",10:34,0,14,582,0,8964,0
9894,3554,True,Electronics,Cash Advance,"Berlin, DE",13:36,0,26,9695,0,6340,0
17698,1695,True,Electronics,Cash Advance,"London, UK",19:01,0,18,3396,0,16003,0
16123,1734,False,Utilities,Cash Advance,"Los Angeles, US",08:16,0,0,7529,0,14389,0
3376,382,True,Travel,Bill Payment,"Los Angeles, US",05:25,0,56,9139,0,2994,0
5378,2737,True,Pharmacy,Purchase,"Los Angeles, US",23:38,0,34,7917,0,2641,0
12182,4357,False,Clothing,Purchase,"New York, US",11:57,0,51,2775,0,7825,1
1574,1317,True,Restaurants,Purchase,"Delhi, IN",16:12,1,32,7784,0,257,1
14330,2703,False,Travel,Bill Payment,"Berlin, DE",21:55,1,50,2477,0,11627,1
9949,4916,False,Pharmacy,Cash Advance,"New York, US",20:43,0,16,6690,0,5033,1
6670,4075,True,Utilities,Purchase,"Los Angeles, US",02:56,1,12,6172,0,2595,1
7567,4805,False,Groceries,Cash Advance,"New York, US",05:19,0,51,1379,0,2762,1
13716,907,True,Fuel,Bill Payment,"New York, US",14:02,0,47,7798,0,12809,0
7117,663,True,Utilities,Purchase,"Berlin, DE",02:17,0,57,3105,0,6454,0
8837,463,False,Pharmacy,Bill Payment,"Chicago, US",06:07,0,11,6023,0,8374,0
17587,2903,True,Groceries,Purchase,"London, UK",07:03,0,38,4033,0,14684,0
15531,4681,True,Electronics,Purchase,"Delhi, IN",10:50,0,25,4957,0,10850,0
19376,943,True,Utilities,Cash Advance,"Chicago, US",17:54,0,26,7508,0,18433,0
19627,158,True,Travel,Bill Payment,"London, UK",06:52,0,23,7880,0,19469,0
9498,3310,True,Pharmacy,Purchase,"Los Angeles, US",06:41,0,55,8641,0,6188,0
19071,1327,True,Groceries,Purchase,"Berlin, DE",14:42,0,16,3061,0,17744,0
5109,2718,True,Groceries,Bill Payment,"Berlin, DE",00:32,0,10,8816,1,2391,1
19244,2669,False,Clothing,Cash Advance,"Chicago, US",16:57,0,21,7776,0,16575,0
18106,2569,True,Utilities,Bill Payment,"London, UK",17:19,0,7,7173,0,15537,0
14521,3393,False,Groceries,Purchase,"Berlin, DE",01:11,1,41,4431,0,11128,1
9720,2107,False,Clothing,Bill Payment,"Chicago, US",06:01,0,47,9092,0,7613,0
5893,4800,True,Clothing,Cash Advance,"Berlin, DE",13:09,0,31,7844,0,1093,0
17727,648,False,Electronics,Cash Advance,"New York, US",20:34,0,28,392,0,17079,0
9400,3323,False,Pharmacy,Cash Advance,"New York, US",06:16,0,41,2015,0,6077,1
15606,2939,False,Clothing,Cash Advance,"Chicago, US",17:55,0,31,5694,0,12667,0
11139,2484,True,Electronics,Cash Advance,"Chicago, US",20:20,0,55,7406,0,8655,0
18303,4242,False,Clothing,Cash Advance,"Delhi, IN",05:58,0,56,3321,0,14061,1
3044,2907,False,Clothing,Cash Advance,"Los Angeles, US",04:31,0,39,7864,0,137,0
17802,3026,False,Utilities,Purchase,"New York, US",16:57,0,4,246,0,14776,1
19133,1376,False,Utilities,Bill Payment,"Berlin, DE",19:29,0,48,2599,0,17757,0
18483,1824,False,Electronics,Cash Advance,"Chicago, US",19:30,0,12,4060,0,16659,0
4392,245,False,Groceries,Bill Payment,"London, UK",03:34,0,24,6207,0,4147,0
11672,2349,True,Fuel,Bill Payment,"Berlin, DE",17:32,0,41,2782,0,9323,0
15444,868,False,Travel,Purchase,"Los Angeles, US",19:21,0,9,9337,0,14576,0
7784,2862,False,Travel,Bill Payment,"London, UK",20:38,0,25,1834,0,4922,0
18929,480,True,Electronics,Bill Payment,"Berlin, DE",21:16,0,25,5244,0,18449,0
2070,2463,True,Groceries,Cash Advance,"Los Angeles, US",02:04,0,20,3107,0,0,0
2850,1936,False,Utilities,Cash Advance,"London, UK",05:42,0,22,4203,0,914,0
13390,3374,False,Utilities,Bill Payment,"New York, US",21:10,0,43,2233,0,10016,1
3939,3022,True,Fuel,Cash Advance,"Chicago, US",03:09,0,11,8210,0,917,0
11095,3193,False,Restaurants,Purchase,"Berlin, DE",23:07,0,38,2959,0,7902,1
17301,88,False,Utilities,Bill Payment,"Chicago, US",13:22,1,42,3817,0,17213,0
8194,1241,True,Electronics,Bill Payment,"Delhi, IN",04:36,0,51,2141,0,6953,0
6851,573,False,Restaurants,Purchase,"Berlin, DE",08:30,0,55,3814,0,6278,0
17378,814,True,Travel,Purchase,"Chicago, US",05:47,0,58,8319,0,16564,0
1678,179,False,Travel,Purchase,"Berlin, DE",07:41,0,57,8181,0,1499,0
1988,1726,False,Utilities,Purchase,"New York, US",03:16,1,24,7983,0,262,1
2502,163,True,Fuel,Bill Payment,"Los Angeles, US",05:59,0,11,6525,0,2339,0
19173,2641,True,Pharmacy,Cash Advance,"Los Angeles, US",02:11,0,35,5890,0,16532,0
17198,1006,False,Fuel,Cash Advance,"Chicago, US",05:34,0,31,1883,0,16192,0
18809,2349,False,Restaurants,Cash Advance,"London, UK",07:53,1,17,7409,0,16460,1
16867,2422,False,Pharmacy,Cash Advance,"Chicago, US",07:46,0,41,8170,0,14445,0
15266,2756,True,Utilities,Purchase,"Berlin, DE",02:33,0,19,3698,0,12510,0
7654,4299,True,Travel,Cash Advance,"Los Angeles, US",20:10,0,1,9843,0,3355,0
3440,4143,True,Fuel,Cash Advance,"Berlin, DE",09:57,0,59,4065,0,0,0
11234,4559,True,Fuel,Bill Payment,"Delhi, IN",02:26,0,32,2558,0,6675,0
8367,3742,True,Pharmacy,Bill Payment,"Los Angeles, US",20:55,0,45,760,0,4625,0
14490,4504,True,Travel,Cash Advance,"London, UK",23:21,0,16,8893,0,9986,0
3594,1218,False,Utilities,Purchase,"London, UK",08:42,0,58,6647,0,2376,0
19820,2475,True,Travel,Cash Advance,"Delhi, IN",05:22,0,35,2303,0,17345,0
6517,930,True,Groceries,Purchase,"Berlin, DE",15:07,0,29,3726,0,5587,0
10219,317,True,Clothing,Bill Payment,"Berlin, DE",10:03,1,56,9504,0,9902,0
7310,1503,True,Fuel,Purchase,"Berlin, DE",10:47,0,8,4952,0,5807,0
4539,421,False,Restaurants,Cash Advance,"London, UK",15:50,0,30,8335,1,4118,1
15744,4359,True,Utilities,Bill Payment,"Chicago, US",20:28,0,38,2739,0,11385,0
19625,1450,False,Electronics,Cash Advance,"Chicago, US",03:49,0,20,8396,0,18175,0
7378,428,True,Electronics,Cash Advance,"Los Angeles, US",19:13,0,21,5921,0,6950,0
10365,397,False,Travel,Purchase,"New York, US",18:39,0,16,2174,0,9968,0
12422,796,True,Clothing,Cash Advance,"Chicago, US",06:50,1,2,7100,0,11626,0
5911,107,True,Utilities,Cash Advance,"Chicago, US",04:04,0,31,7016,0,5804,0
1403,4050,True,Utilities,Bill Payment,"Berlin, DE",02:43,0,32,7957,0,0,0
14180,98,True,Restaurants,Purchase,"Berlin, DE",15:49,0,9,2224,0,14082,0
5163,1904,False,Groceries,Purchase,"Delhi, IN",03:06,0,4,7918,0,3259,0
17471,3571,False,Pharmacy,Bill Payment,"Chicago, US",15:46,0,3,8918,0,13900,1
